Date,Tavg,Tmin ,Tmax,Humidity,Wind speed,Pressure,Phenomenon Weather
31/07/2010,23,16,28,57,4,1015,Sunny
01/08/2010,25,18,30,53,3,1017,Sunny
02/08/2010,25,20,30,52,4,1014,Lightning 
03/08/2010,25,20,31,59,5,1009,Lightning 
04/08/2010,24,19,28,58,6,1009,Sunny
05/08/2010,19,16,23,86,6,1005,Lightning 
06/08/2010,22,16,29,62,3,1008,Rainy 
07/08/2010,23,17,28,56,4,1015,Sunny
08/08/2010,23,17,28,59,3,1016,Sunny
09/08/2010,24,19,29,62,4,1015,Sunny
10/08/2010,25,19,30,64,3,1015,Sunny
11/08/2010,25,21,29,72,3,1014,Lightning 
12/08/2010,21,18,25,85,4,1013,Lightning 
13/08/2010,21,18,25,83,5,1013,Lightning 
14/08/2010,18,17,20,94,5,1013,Rainy 
15/08/2010,19,16,25,79,6,1012,Lightning 
16/08/2010,18,13,24,77,2,1014,Sunny
17/08/2010,21,14,27,70,3,1013,Sunny
18/08/2010,23,19,27,68,3,1012,Sunny
19/08/2010,24,19,29,68,4,1015,Sunny
20/08/2010,24,20,27,78,2,1020,Rainy 
21/08/2010,25,20,31,74,3,1022,Foggy 
22/08/2010,26,20,32,72,3,1018,Sunny
23/08/2010,26,21,31,70,3,1012,Sunny
24/08/2010,26,22,30,67,5,1010,Lightning 
25/08/2010,25,21,30,71,3,1014,Sunny
26/08/2010,26,20,31,70,3,1015,Sunny
27/08/2010,25,23,28,67,4,1009,Sunny
28/08/2010,26,21,32,49,9,1006,Sunny
29/08/2010,21,18,25,59,5,1013,Rainy 
30/08/2010,21,14,26,40,9,1008,Sunny
31/08/2010,21,14,26,37,8,1011,Sunny
01/09/2010,18,11,25,45,3,1013,Sunny
02/09/2010,19,12,25,56,3,1015,Sunny
03/09/2010,21,15,26,62,3,1016,Sunny
04/09/2010,22,17,27,68,3,1015,Sunny
05/09/2010,22,18,26,67,5,1015,Sunny
06/09/2010,20,16,23,68,7,1014,Rainy 
07/09/2010,17,15,19,81,7,1011,Rainy 
08/09/2010,19,15,22,88,6,1006,Lightning 
09/09/2010,18,13,24,81,3,1012,Foggy 
10/09/2010,20,14,26,65,4,1017,Sunny
11/09/2010,19,12,26,66,3,1017,Foggy 
12/09/2010,20,13,26,65,3,1018,Sunny
13/09/2010,20,17,24,69,4,1018,Rainy 
14/09/2010,19,13,26,70,2,1021,Foggy 
15/09/2010,20,14,27,72,2,1017,Sunny
16/09/2010,22,17,26,69,3,1011,Sunny
17/09/2010,22,19,24,79,3,1009,Rainy 
18/09/2010,18,15,21,92,6,1010,Lightning 
19/09/2010,18,14,22,80,3,1013,Rainy 
20/09/2010,18,14,24,69,3,1019,Sunny
21/09/2010,18,15,24,76,2,1019,Sunny
22/09/2010,19,12,26,72,2,1020,Foggy 
23/09/2010,19,13,24,73,2,1017,Sunny
24/09/2010,17,14,22,81,4,1008,Lightning 
25/09/2010,14,12,19,89,5,998,Rainy 
26/09/2010,15,8,22,72,4,1001,Foggy 
27/09/2010,15,12,18,81,4,1007,Rainy 
28/09/2010,15,12,19,79,2,1012,Sunny
29/09/2010,15,8,22,76,2,1015,Foggy 
30/09/2010,15,10,21,79,2,1015,Foggy 
01/10/2010,16,15,18,86,4,1014,Sunny
02/10/2010,17,14,20,83,2,1018,Sunny
03/10/2010,,,,,,,Sunny
04/10/2010,17,16,18,95,8,1011,Rainy 
05/10/2010,18,16,20,93,4,1008,Rainy 
06/10/2010,17,12,23,87,2,1014,Foggy 
07/10/2010,17,13,21,92,3,1020,Foggy 
08/10/2010,16,15,17,69,5,1022,Sunny
09/10/2010,14,13,16,69,4,1021,Sunny
10/10/2010,13,9,17,75,4,1013,Foggy 
11/10/2010,14,10,18,66,3,1012,Sunny
12/10/2010,13,8,19,75,2,1012,Foggy 
13/10/2010,12,9,16,79,2,1011,Sunny
14/10/2010,14,8,19,77,2,1009,Foggy 
15/10/2010,12,7,18,86,2,1008,Foggy 
16/10/2010,11,9,14,81,5,1007,Rainy 
17/10/2010,9,8,10,97,3,1009,Rainy 
18/10/2010,11,7,16,87,2,1013,Foggy 
19/10/2010,10,4,18,82,2,1007,Foggy 
20/10/2010,12,6,19,65,4,1007,Foggy 
21/10/2010,10,3,16,61,2,1020,Sunny
22/10/2010,10,5,14,76,2,1024,Sunny
23/10/2010,11,10,12,87,1,1019,Sunny
24/10/2010,11,10,11,94,2,1012,Rainy 
25/10/2010,9,8,11,94,5,1004,Lightning 
26/10/2010,9,6,13,86,4,0,Sunny
27/10/2010,8,4,13,78,4,1025,Foggy 
28/10/2010,7,2,13,84,2,1024,Foggy 
29/10/2010,8,3,16,83,3,1021,Foggy 
30/10/2010,9,4,13,87,5,1017,Rainy 
31/10/2010,12,10,14,93,8,1009,Rainy 
01/11/2010,13,10,14,95,7,1009,Rainy 
02/11/2010,13,11,14,97,3,1012,Rainy 
03/11/2010,12,7,18,92,4,0,Foggy 
04/11/2010,11,8,15,93,2,1028,Foggy 
05/11/2010,12,9,16,89,4,1029,Sunny
06/11/2010,13,11,15,88,3,1019,Sunny
07/11/2010,12,11,12,94,7,1003,Rainy 
08/11/2010,11,8,14,82,7,986,Lightning 
09/11/2010,8,7,9,91,5,985,Rainy 
10/11/2010,9,7,11,93,3,996,Rainy 
11/11/2010,7,5,9,98,3,1011,Foggy 
12/11/2010,8,4,12,91,5,1010,Foggy 
13/11/2010,10,9,12,88,3,1013,Sunny
14/11/2010,11,10,11,94,3,1015,Rainy 
15/11/2010,11,10,12,95,5,1014,Rainy 
16/11/2010,11,10,12,96,5,1007,Rainy 
17/11/2010,11,7,15,88,3,1008,Rainy 
18/11/2010,8,5,10,96,3,1009,Rainy 
19/11/2010,9,8,13,84,3,1015,Sunny
20/11/2010,8,7,9,89,5,1017,Rainy 
21/11/2010,8,7,8,99,4,1005,Rainy 
22/11/2010,8,7,10,92,4,998,Rainy 
23/11/2010,5,4,7,98,4,999,Foggy 
24/11/2010,5,1,10,88,3,1005,Foggy 
25/11/2010,4,1,9,83,4,1006,Foggy 
26/11/2010,2,0,4,92,5,999,Rainy 
27/11/2010,1,-3,4,80,4,1007,Rainy 
28/11/2010,3,1,4,96,5,1003,Rainy 
29/11/2010,3,0,9,83,5,0,Rainy 
30/11/2010,3,0,6,76,4,1008,Rainy 
01/12/2010,2,0,3,99,3,999,Rainy 
02/12/2010,1,0,2,100,4,1005,Foggy 
03/12/2010,3,1,5,94,6,0,Lightning 
04/12/2010,3,-1,6,92,4,0,Rainy 
05/12/2010,0,-1,2,96,3,0,Rainy 
06/12/2010,1,0,1,100,3,1010,Rainy 
07/12/2010,2,1,3,99,5,1008,Rainy 
08/12/2010,5,3,6,99,3,1009,Rainy 
09/12/2010,8,4,13,58,11,1011,Foggy 
10/12/2010,6,1,10,45,7,1022,Sunny
11/12/2010,4,-2,11,68,4,1019,Sunny
12/12/2010,2,-1,6,84,5,1008,Sunny
13/12/2010,3,-3,11,65,7,1011,Foggy 
14/12/2010,-1,-5,1,93,3,1018,Foggy 
15/12/2010,-4,-5,-2,100,3,1018,Foggy 
16/12/2010,-4,-7,-1,97,3,1014,Foggy 
17/12/2010,-4,-6,-2,91,3,1001,Snowy 
18/12/2010,-3,-6,1,82,5,1002,Sunny
19/12/2010,-1,-5,0,80,4,1012,Snowy 
20/12/2010,1,-1,2,83,5,1012,Snowy 
21/12/2010,1,0,2,95,3,1014,Rainy 
22/12/2010,2,1,3,99,5,1010,Rainy 
23/12/2010,4,2,5,99,4,1000,Rainy 
24/12/2010,6,4,8,99,4,992,Rainy 
25/12/2010,6,6,7,98,3,1000,Rainy 
26/12/2010,3,0,6,97,4,1015,Rainy 
27/12/2010,0,-3,4,93,4,1023,Foggy 
28/12/2010,-2,-4,-1,99,4,1023,Foggy 
29/12/2010,-1,-4,3,92,3,1024,Sunny
30/12/2010,2,1,4,87,2,0,Sunny
31/12/2010,2,-1,6,91,3,0,Foggy 
01/01/2011,2,-1,6,90,3,1019,Foggy 
02/01/2011,1,-4,4,92,3,1015,Foggy 
03/01/2011,1,-2,5,83,3,1021,Foggy 
04/01/2011,0,-2,2,77,3,0,Sunny
05/01/2011,1,0,2,77,3,1021,Sunny
06/01/2011,1,0,2,87,4,1021,Rainy 
07/01/2011,2,1,2,100,3,1024,Rainy 
08/01/2011,3,2,4,99,4,1023,Rainy 
09/01/2011,4,3,5,96,2,1022,Rainy 
10/01/2011,5,4,5,99,3,1020,Rainy 
11/01/2011,6,4,8,95,5,1014,Rainy 
12/01/2011,3,0,7,100,2,1019,Foggy 
13/01/2011,3,1,8,99,4,1018,Foggy 
14/01/2011,3,2,4,100,3,1020,Foggy 
15/01/2011,4,3,4,100,4,1024,Foggy 
16/01/2011,3,1,4,100,4,1030,Foggy 
17/01/2011,1,0,3,100,4,1028,Foggy 
18/01/2011,1,-1,2,100,3,0,Foggy 
19/01/2011,1,0,2,100,3,1021,Foggy 
20/01/2011,3,1,5,96,3,1020,Rainy 
21/01/2011,2,-2,6,82,4,1021,Foggy 
22/01/2011,1,-2,5,76,4,1021,Foggy 
23/01/2011,0,-4,6,77,3,1019,Foggy 
24/01/2011,1,-3,6,78,5,1018,Sunny
25/01/2011,0,-3,3,88,4,1016,Sunny
26/01/2011,2,-3,6,83,4,1010,Sunny
27/01/2011,3,2,6,84,3,1013,Sunny
28/01/2011,4,1,6,79,3,1017,Rainy 
29/01/2011,2,2,4,66,4,1019,Sunny
30/01/2011,2,0,4,90,4,1017,Rainy 
31/01/2011,3,-1,7,92,3,1019,Rainy 
01/02/2011,1,-2,3,100,4,1022,Foggy 
02/02/2011,1,-1,4,99,4,1022,Foggy 
03/02/2011,1,-3,9,95,3,1025,Foggy 
04/02/2011,3,-3,11,84,3,1028,Foggy 
05/02/2011,5,-1,14,79,3,0,Foggy 
06/02/2011,5,-2,15,81,2,1027,Foggy 
07/02/2011,6,-1,15,80,3,1025,Foggy 
08/02/2011,6,0,14,82,4,1021,Foggy 
09/02/2011,6,1,12,86,4,1021,Foggy 
10/02/2011,5,-1,12,84,4,0,Foggy 
11/02/2011,7,1,13,78,5,1020,Foggy 
12/02/2011,8,2,14,77,4,1016,Foggy 
13/02/2011,8,7,8,87,4,1015,Rainy 
14/02/2011,7,6,9,93,3,1011,Rainy 
15/02/2011,7,7,8,95,6,1006,Rainy 
16/02/2011,6,5,7,93,8,1000,Rainy 
17/02/2011,7,5,10,89,3,1003,Rainy 
18/02/2011,8,5,13,81,4,1008,Rainy 
19/02/2011,7,1,14,81,3,1011,Foggy 
20/02/2011,7,6,8,86,4,1012,Rainy 
21/02/2011,7,5,9,82,3,0,Sunny
22/02/2011,5,3,6,79,5,1010,Sunny
23/02/2011,4,0,8,77,4,1018,Foggy 
24/02/2011,4,0,9,62,4,1024,Sunny
25/02/2011,4,0,8,60,5,0,Sunny
26/02/2011,4,-2,8,61,3,1020,Sunny
27/02/2011,3,1,5,86,5,1014,Rainy 
28/02/2011,5,2,8,91,4,1018,Rainy 
01/03/2011,7,4,11,81,6,1021,Rainy 
02/03/2011,4,2,7,64,6,1023,Sunny
03/03/2011,3,2,4,85,4,1026,Rainy 
04/03/2011,6,3,9,88,4,1027,Rainy 
05/03/2011,7,3,12,84,4,0,Sunny
06/03/2011,9,0,16,73,4,1016,Foggy 
07/03/2011,6,2,8,57,9,1030,Sunny
08/03/2011,4,0,8,60,4,1033,Sunny
09/03/2011,5,-2,11,66,4,1025,Sunny
10/03/2011,8,1,14,64,5,1022,Sunny
11/03/2011,9,4,14,72,5,1022,Sunny
12/03/2011,10,8,12,72,6,1020,Rainy 
13/03/2011,8,7,9,91,6,1015,Rainy 
14/03/2011,10,7,14,81,4,0,Rainy 
15/03/2011,11,10,12,94,6,1017,Rainy 
16/03/2011,11,10,12,93,10,1005,Rainy 
17/03/2011,10,9,11,95,3,1005,Rainy 
18/03/2011,12,6,20,84,4,1013,Foggy 
19/03/2011,12,9,17,80,6,1018,Lightning 
20/03/2011,11,9,15,67,5,1025,Rainy 
21/03/2011,9,6,12,55,7,0,Sunny
22/03/2011,10,5,15,58,4,0,Sunny
23/03/2011,11,5,18,59,3,1033,Sunny
24/03/2011,13,5,21,56,4,1031,Sunny
25/03/2011,13,6,20,54,7,1022,Sunny
26/03/2011,13,9,18,64,8,1015,Sunny
27/03/2011,11,9,13,79,3,1015,Rainy 
28/03/2011,12,10,15,86,4,1012,Rainy 
29/03/2011,13,9,18,76,4,1015,Sunny
30/03/2011,14,8,19,67,4,1017,Sunny
31/03/2011,15,8,21,64,3,1021,Sunny
01/04/2011,16,9,23,60,2,1022,Sunny
02/04/2011,17,12,23,60,3,1020,Sunny
03/04/2011,18,10,24,58,4,1014,Foggy 
04/04/2011,18,13,23,50,7,1013,Sunny
05/04/2011,16,12,20,54,4,1023,Sunny
06/04/2011,17,10,23,52,4,1026,Sunny
07/04/2011,20,12,28,50,6,1023,Sunny
08/04/2011,21,15,29,43,6,1015,Sunny
09/04/2011,22,12,32,42,7,1013,Sunny
10/04/2011,21,15,25,35,6,1015,Sunny
11/04/2011,19,14,25,42,5,1018,Sunny
12/04/2011,18,12,27,48,8,1012,Lightning 
13/04/2011,14,11,19,27,10,1015,Sunny
14/04/2011,11,9,15,45,7,0,Sunny
15/04/2011,11,7,16,62,5,1015,Rainy 
16/04/2011,14,9,18,49,5,1019,Rainy 
17/04/2011,14,11,19,42,5,1021,Sunny
18/04/2011,15,8,20,46,4,1021,Sunny
19/04/2011,15,7,22,47,4,1017,Sunny
20/04/2011,17,10,23,45,4,1018,Sunny
21/04/2011,17,10,24,43,4,0,Sunny
22/04/2011,18,10,23,43,4,0,Sunny
23/04/2011,16,14,19,61,5,0,Rainy 
24/04/2011,17,12,24,64,5,1015,Sunny
25/04/2011,18,15,22,63,4,1014,Sunny
26/04/2011,18,14,23,60,6,1011,Sunny
27/04/2011,17,13,22,57,5,1012,Rainy 
28/04/2011,16,14,20,56,6,0,Rainy 
29/04/2011,15,12,20,71,6,1009,Lightning 
30/04/2011,15,12,20,71,5,1007,Sunny
01/05/2011,17,11,23,61,5,1005,Sunny
02/05/2011,17,13,23,63,5,1006,Lightning 
03/05/2011,19,15,24,57,5,1003,Sunny
04/05/2011,17,14,21,56,8,1011,Sunny
05/05/2011,16,12,21,50,7,1021,Sunny
06/05/2011,17,11,22,44,5,0,Sunny
07/05/2011,18,11,24,47,4,1022,Sunny
08/05/2011,21,12,28,40,7,1017,Sunny
09/05/2011,17,14,22,44,8,1026,Sunny
10/05/2011,19,11,24,44,4,1027,Sunny
11/05/2011,21,13,28,46,4,1020,Sunny
12/05/2011,22,16,28,44,4,1015,Sunny
13/05/2011,22,15,28,53,6,1016,Lightning 
14/05/2011,20,17,25,68,5,1015,Lightning 
15/05/2011,17,13,19,71,7,1013,Lightning 
16/05/2011,17,10,25,52,6,1020,Sunny
17/05/2011,19,12,24,46,5,1020,Sunny
18/05/2011,21,17,25,49,5,1019,Rainy 
19/05/2011,21,15,27,49,4,0,Sunny
20/05/2011,23,15,29,41,5,1018,Sunny
21/05/2011,22,15,29,43,5,0,Sunny
22/05/2011,24,18,29,45,4,1018,Lightning 
23/05/2011,24,16,30,46,4,0,Sunny
24/05/2011,26,19,31,44,5,1020,Sunny
25/05/2011,25,20,31,50,6,1019,Sunny
26/05/2011,25,21,30,48,5,1017,Sunny
27/05/2011,20,14,25,71,6,1010,Lightning 
28/05/2011,19,12,24,55,5,1013,Sunny
29/05/2011,20,15,25,56,6,1018,Sunny
30/05/2011,22,16,27,50,4,0,Sunny
31/05/2011,20,18,24,62,5,1015,Rainy 
01/06/2011,17,16,20,88,5,1014,Rainy 
02/06/2011,20,14,24,77,3,0,Rainy 
03/06/2011,21,17,26,75,6,1020,Lightning 
04/06/2011,19,17,23,85,4,1017,Lightning 
05/06/2011,18,16,21,85,5,0,Lightning 
06/06/2011,19,15,23,78,4,1010,Rainy 
07/06/2011,17,16,19,86,4,1007,Rainy 
08/06/2011,18,16,22,85,4,1007,Lightning 
09/06/2011,19,16,24,85,4,1010,Lightning 
10/06/2011,19,16,23,77,4,1013,Lightning 
11/06/2011,20,16,24,77,4,1013,Lightning 
12/06/2011,21,16,25,75,4,1015,Foggy 
13/06/2011,20,18,23,80,4,1015,Rainy 
14/06/2011,22,16,26,71,4,1016,Foggy 
15/06/2011,24,18,28,62,4,1017,Sunny
16/06/2011,24,19,29,59,4,1016,Rainy 
17/06/2011,22,19,26,69,4,1015,Rainy 
18/06/2011,22,18,27,68,6,1009,Sunny
19/06/2011,23,15,28,45,4,1009,Sunny
20/06/2011,21,16,26,61,5,1016,Sunny
21/06/2011,24,18,29,63,4,1018,Sunny
22/06/2011,24,21,28,62,3,0,Sunny
23/06/2011,23,20,26,70,5,1015,Rainy 
24/06/2011,23,18,28,64,5,1015,Sunny
25/06/2011,23,18,27,52,5,1021,Sunny
26/06/2011,24,18,31,53,4,1021,Sunny
27/06/2011,25,19,31,56,5,1019,Sunny
28/06/2011,27,21,33,62,4,0,Sunny
29/06/2011,26,20,32,64,5,1012,Lightning 
30/06/2011,25,19,31,68,5,0,Sunny
01/07/2011,24,19,28,54,7,0,Lightning 
02/07/2011,22,18,25,52,7,1011,Lightning 
03/07/2011,22,15,27,48,6,1010,Sunny
04/07/2011,24,19,28,63,5,1012,Lightning 
05/07/2011,24,23,29,65,5,1011,Sunny
06/07/2011,25,21,30,62,6,1011,Sunny
07/07/2011,25,21,29,66,6,1011,Sunny
08/07/2011,24,19,30,61,5,1013,Lightning 
09/07/2011,26,19,31,59,3,1017,Sunny
10/07/2011,27,21,32,63,4,1016,Lightning 
11/07/2011,26,20,31,67,4,1015,Foggy 
12/07/2011,27,22,32,62,5,1014,Sunny
13/07/2011,25,22,29,73,7,1009,Rainy 
14/07/2011,24,20,30,60,5,1010,Sunny
15/07/2011,25,19,29,56,7,1013,Lightning 
16/07/2011,23,20,28,56,4,1013,Sunny
17/07/2011,23,19,29,64,5,1006,Lightning 
18/07/2011,22,17,27,62,6,1004,Sunny
19/07/2011,20,16,25,69,6,1004,Rainy 
20/07/2011,21,15,28,57,6,1004,Rainy 
21/07/2011,22,14,27,47,5,1005,Sunny
22/07/2011,23,16,28,55,9,1007,Sunny
23/07/2011,21,18,25,70,10,1006,Lightning 
24/07/2011,20,15,26,60,8,0,Lightning 
25/07/2011,20,15,25,54,7,0,Sunny
26/07/2011,21,16,25,59,7,1012,Sunny
27/07/2011,21,18,25,67,9,1016,Lightning 
28/07/2011,22,16,27,67,9,0,Lightning 
29/07/2011,23,17,29,59,6,1013,Sunny
30/07/2011,24,18,29,56,9,1011,Sunny
31/07/2011,23,17,28,60,6,1011,Sunny
01/08/2011,25,20,30,60,6,0,Lightning 
02/08/2011,25,20,30,60,6,1016,Sunny
03/08/2011,25,20,31,58,7,1017,Lightning 
04/08/2011,25,18,31,62,7,1014,Sunny
05/08/2011,25,21,30,65,11,0,Lightning 
06/08/2011,24,20,28,69,6,0,Rainy 
07/08/2011,24,20,28,74,7,1009,Rainy 
08/08/2011,24,20,29,69,8,1008,Lightning 
09/08/2011,23,17,27,40,10,1014,Sunny
10/08/2011,22,15,27,39,8,1019,Sunny
11/08/2011,22,15,28,52,6,0,Sunny
12/08/2011,23,16,28,55,6,1013,Sunny
13/08/2011,24,16,30,55,6,1011,Sunny
14/08/2011,25,18,31,59,6,1011,Sunny
15/08/2011,26,21,30,63,7,1011,Sunny
16/08/2011,26,20,31,61,6,1015,Sunny
17/08/2011,27,23,32,54,8,0,Sunny
18/08/2011,28,22,34,53,6,1016,Sunny
19/08/2011,29,22,34,52,9,1017,Sunny
20/08/2011,28,22,34,47,6,1018,Sunny
21/08/2011,30,23,36,51,6,1019,Sunny
22/08/2011,29,23,36,54,5,1017,Sunny
23/08/2011,29,23,36,50,5,1016,Sunny
24/08/2011,29,22,35,48,5,1015,Sunny
25/08/2011,29,21,35,43,6,0,Sunny
26/08/2011,28,20,34,44,9,1011,Sunny
27/08/2011,26,23,30,36,14,1009,Sunny
28/08/2011,23,14,29,35,7,1016,Sunny
29/08/2011,23,16,30,45,7,1013,Sunny
30/08/2011,24,16,30,44,6,0,Sunny
31/08/2011,25,19,30,52,7,1012,Sunny
01/09/2011,24,18,28,66,7,0,Lightning 
02/09/2011,25,20,30,65,5,1014,Sunny
03/09/2011,25,21,31,70,7,1014,Lightning 
04/09/2011,22,20,24,86,6,1013,Lightning 
05/09/2011,23,19,28,77,8,1013,Lightning 
06/09/2011,22,19,26,71,6,1020,Sunny
07/09/2011,22,17,26,73,7,1015,Sunny
08/09/2011,23,17,29,70,5,1011,Sunny
09/09/2011,24,18,29,65,7,1012,Sunny
10/09/2011,24,20,30,72,6,1016,Sunny
11/09/2011,24,19,30,68,6,1016,Foggy 
12/09/2011,24,19,29,63,6,1014,Sunny
13/09/2011,24,19,30,68,5,1015,Sunny
14/09/2011,0,0,0,0,0,0,Sunny
15/09/2011,24,18,30,57,5,1015,Sunny
16/09/2011,24,19,29,67,6,1016,Sunny
17/09/2011,23,19,29,66,6,1014,Lightning 
18/09/2011,19,16,22,88,7,1006,Lightning 
19/09/2011,17,13,22,48,12,1005,Rainy 
20/09/2011,18,10,25,56,7,1016,Sunny
21/09/2011,19,11,27,61,6,1018,Sunny
22/09/2011,20,14,28,63,4,1016,Sunny
23/09/2011,20,14,26,69,6,1016,Sunny
24/09/2011,21,15,27,71,4,1016,Foggy 
25/09/2011,21,17,26,68,5,1019,Sunny
26/09/2011,21,15,27,71,4,1023,Foggy 
27/09/2011,21,15,27,70,4,1026,Sunny
28/09/2011,21,16,26,65,6,1027,Sunny
29/09/2011,21,15,26,65,5,1026,Sunny
30/09/2011,20,14,27,65,4,1026,Foggy 
01/10/2011,20,14,28,70,5,1025,Foggy 
02/10/2011,20,14,27,70,4,1023,Foggy 
03/10/2011,21,15,28,66,5,1023,Foggy 
04/10/2011,20,15,28,70,4,1021,Foggy 
05/10/2011,20,14,27,70,4,1021,Foggy 
06/10/2011,20,15,25,73,7,1017,Foggy 
07/10/2011,19,15,23,43,13,1008,Rainy 
08/10/2011,16,12,21,27,13,1012,Sunny
09/10/2011,14,7,21,38,10,1016,Sunny
10/10/2011,15,9,21,41,6,1020,Sunny
11/10/2011,17,9,27,58,5,1018,Sunny
12/10/2011,18,10,28,64,5,1015,Sunny
13/10/2011,18,12,24,69,6,1017,Foggy 
14/10/2011,15,12,18,54,14,1025,Sunny
15/10/2011,12,8,15,51,9,1029,Sunny
16/10/2011,10,4,17,66,7,1027,Foggy 
17/10/2011,11,8,16,54,5,1025,Sunny
18/10/2011,11,5,17,68,4,1022,Foggy 
19/10/2011,12,11,13,79,6,1019,Rainy 
20/10/2011,12,9,17,81,9,1017,Rainy 
21/10/2011,10,7,15,70,5,1025,Sunny
22/10/2011,10,6,14,60,5,1024,Sunny
23/10/2011,9,4,14,69,4,1022,Foggy 
24/10/2011,9,5,12,75,5,1018,Rainy 
25/10/2011,9,8,10,95,6,1013,Rainy 
26/10/2011,11,8,13,93,6,1015,Rainy 
27/10/2011,13,10,17,86,5,1020,Foggy 
28/10/2011,12,7,18,86,4,1026,Foggy 
29/10/2011,11,8,15,91,4,1026,Foggy 
30/10/2011,11,7,14,94,4,1024,Foggy 
31/10/2011,12,8,16,84,4,1022,Foggy 
01/11/2011,10,6,15,88,3,1021,Foggy 
02/11/2011,11,7,14,87,4,1021,Foggy 
03/11/2011,13,12,14,84,5,1018,Rainy 
04/11/2011,13,12,15,95,8,1013,Rainy 
05/11/2011,15,14,16,90,20,1011,Rainy 
06/11/2011,15,13,16,89,16,1012,Rainy 
07/11/2011,13,12,15,90,10,1018,Rainy 
08/11/2011,13,12,15,92,10,1020,Rainy 
09/11/2011,14,11,18,85,6,1023,Foggy 
10/11/2011,11,9,14,96,4,1020,Foggy 
11/11/2011,10,8,13,90,7,1024,Foggy 
12/11/2011,10,5,12,66,7,1032,Sunny
13/11/2011,7,3,14,86,4,1033,Foggy 
14/11/2011,4,2,8,98,5,1027,Foggy 
15/11/2011,4,2,6,100,6,1021,Foggy 
16/11/2011,4,3,8,99,6,1022,Foggy 
17/11/2011,3,1,5,100,6,1025,Foggy 
18/11/2011,3,1,6,100,6,1026,Foggy 
19/11/2011,3,1,7,99,4,1025,Foggy 
20/11/2011,3,1,6,100,5,1025,Foggy 
21/11/2011,4,2,7,95,5,1024,Rainy 
22/11/2011,7,4,9,90,5,1022,Sunny
23/11/2011,7,2,13,86,5,1023,Foggy 
24/11/2011,6,1,12,88,3,1030,Foggy 
25/11/2011,4,0,11,93,5,1029,Foggy 
26/11/2011,3,-1,9,98,3,1029,Foggy 
27/11/2011,3,-1,10,96,5,1028,Foggy 
28/11/2011,5,2,9,94,4,1027,Foggy 
29/11/2011,4,-1,10,94,4,1026,Foggy 
30/11/2011,3,0,8,99,4,1028,Foggy 
01/12/2011,4,1,7,98,6,1028,Foggy 
02/12/2011,7,7,8,91,4,1022,Sunny
03/12/2011,8,7,9,94,4,1018,Foggy 
04/12/2011,7,3,10,93,6,1013,Foggy 
05/12/2011,8,5,12,91,8,1006,Sunny
06/12/2011,5,0,10,84,5,1012,Sunny
07/12/2011,4,0,11,84,5,1014,Sunny
08/12/2011,7,2,15,74,7,1020,Sunny
09/12/2011,6,3,7,87,5,1021,Rainy 
10/12/2011,7,4,10,82,6,1017,Sunny
11/12/2011,6,1,9,92,3,1019,Foggy 
12/12/2011,7,4,7,93,5,1014,Rainy 
13/12/2011,5,3,8,95,5,1017,Foggy 
14/12/2011,,,,,,,Sunny
15/12/2011,3,1,5,99,9,1014,Foggy 
16/12/2011,3,0,6,97,8,1001,Rainy 
17/12/2011,6,3,10,52,11,1001,Sunny
18/12/2011,2,-2,7,72,5,1010,Sunny
19/12/2011,2,-4,8,68,5,1015,Sunny
20/12/2011,0,-4,5,68,6,1015,Sunny
21/12/2011,0,-4,3,77,5,1016,Sunny
22/12/2011,2,-3,7,74,5,1021,Sunny
23/12/2011,2,-3,7,81,4,1024,Sunny
24/12/2011,3,-1,7,82,5,1019,Foggy 
25/12/2011,2,-4,9,80,4,1031,Foggy 
26/12/2011,2,-3,9,77,5,1036,Sunny
27/12/2011,3,-2,9,82,6,1037,Sunny
28/12/2011,3,-2,10,83,4,1029,Foggy 
29/12/2011,2,-1,6,91,3,1022,Foggy 
30/12/2011,4,-3,11,69,12,1015,Foggy 
31/12/2011,3,-3,10,64,5,1018,Sunny
01/01/2012,3,-2,7,75,4,1022,Foggy 
02/01/2012,4,3,5,86,5,1021,Rainy 
03/01/2012,2,1,4,99,6,1024,Foggy 
04/01/2012,2,0,8,96,8,1020,Foggy 
05/01/2012,4,-2,10,80,8,1007,Rainy 
06/01/2012,9,6,11,39,18,1010,Sunny
07/01/2012,6,0,10,44,11,1018,Sunny
08/01/2012,7,0,15,56,9,1016,Sunny
09/01/2012,6,-1,11,55,7,1023,Sunny
10/01/2012,4,-2,13,72,6,1027,Sunny
11/01/2012,4,-1,10,79,4,1032,Sunny
12/01/2012,4,-1,9,83,5,1028,Foggy 
13/01/2012,3,-1,10,88,5,1018,Foggy 
14/01/2012,-1,-3,2,99,6,1020,Foggy 
15/01/2012,-3,-4,-1,100,6,1020,Foggy 
16/01/2012,-2,-4,1,99,6,1024,Foggy 
17/01/2012,-2,-4,1,96,7,1028,Foggy 
18/01/2012,-3,-4,-1,100,5,1032,Snowy 
19/01/2012,-1,-3,2,99,8,1028,Foggy 
20/01/2012,3,-3,15,76,8,1015,Foggy 
21/01/2012,4,0,8,78,7,1015,Sunny
22/01/2012,5,-1,14,82,7,1010,Sunny
23/01/2012,3,0,8,91,4,1013,Foggy 
24/01/2012,4,-2,13,70,12,1015,Foggy 
25/01/2012,3,-1,10,50,4,1019,Sunny
